Superpixel,Mean B,Mean G,Mean R
75,58.70829361296473,67.03908484270734,75.81696854146807
76,82.5003861003861,120.9,129.89343629343628
77,106.6929012345679,108.4945987654321,110.82793209876543
78,140.22453222453223,148.25467775467774,153.76923076923077
79,167.45778114350625,176.16130253691784,181.97879591063992
80,71.11642094560244,72.24656837824098,74.0310116929334
81,107.25403817914831,122.3582966226138,137.72466960352423
82,121.8422190201729,130.39121037463977,136.68659942363112
83,93.67349926793558,97.13909224011714,97.1112737920937
84,94.81607006854532,120.75932977913176,145.13214013709063
85,80.81387181738367,96.67690956979807,109.72344161545215
86,56.544987146529564,59.566838046272494,61.11053984575835
87,135.4388843314192,143.8137817883511,150.7005742411813
88,106.8455098934551,113.8751902587519,117.90258751902587
89,64.88856729377713,69.45972021225278,71.04100337674868
90,73.55008635578584,76.79965457685665,78.07512953367876
91,92.7954055994257,106.3151471643934,113.62311557788945
92,66.2473474801061,78.37599469496021,88.3076923076923
93,80.77635114959689,102.09674529710361,120.86294416243655
94,94.97018348623853,141.28440366972478,160.6077981651376
95,68.6144578313253,83.88930722891567,95.0519578313253
96,101.28733264675593,111.87126673532441,116.11534500514934
97,93.13159937888199,140.2336956521739,157.92313664596273
98,66.6302294197031,77.05937921727396,78.51686909581646
99,80.1621301775148,98.32702169625246,100.61104536489152
100,94.26307890222985,115.43739279588337,116.2742281303602
101,96.67384284176534,96.94725511302475,98.32938643702906
102,98.67420814479638,111.84615384615384,122.37254901960785
103,80.6902138690862,99.80686973428386,113.82372002592352
104,59.70443349753695,71.0919540229885,72.24466338259441
105,111.68644560791158,128.74869109947645,133.22105875509016
106,82.4781121751026,86.60601915184678,87.91381668946649
107,96.00127307447485,141.56206238064928,160.77084659452578
108,147.76417910447762,159.08855721393036,166.09452736318408
109,160.3658536585366,177.67394094993583,190.1880616174583
110,168.13492333901192,185.57035775127767,196.26712095400342
111,78.91103202846975,101.24733096085409,110.3932384341637
112,103.24227373068433,117.01379690949227,119.83388520971303
113,58.16173570019724,64.47534516765286,64.76725838264299
114,64.50248262164845,77.04766633565045,83.91857000993049
115,130.60020876826724,142.2787056367432,147.6356993736952
116,83.2406015037594,110.10025062656642,113.8546365914787
